id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
C6orf163	5	0.93519	0.93541	1.0	16662	0	-0.025027	0.24566	0.4387	1.0	7557	2	-0.025027
KRT77	5	0.93526	0.93548	1.0	16663	0	0.059991	0.28303	0.46861	1.0	8127	2	0.059991
SRRM2	5	0.93529	0.93553	1.0	16664	0	0.2522	0.026955	0.082706	1.0	1420	3	0.2522
CRYBA4	5	0.93532	0.93555	1.0	16665	0	0.18772	0.1953	0.36857	1.0	6377	3	0.18772
WSB1	5	0.9354	0.93563	1.0	16666	0	0.2782	0.016772	0.055345	1.0	976	4	0.2782
PHPT1	5	0.93541	0.93565	1.0	16667	0	-0.038759	0.88026	0.88101	1.0	15721	1	-0.038759
SLC7A10	5	0.93551	0.93574	1.0	16668	0	0.16717	0.12885	0.27097	1.0	4679	3	0.16717
IGFL2	5	0.93555	0.93578	1.0	16669	0	0.42046	0.048727	0.13755	1.0	2243	3	0.42046
STK25	5	0.93558	0.93581	1.0	16670	0	0.26652	0.055656	0.15426	1.0	2544	3	0.26652
GRM4	5	0.9356	0.93583	1.0	16671	0	0.20856	0.052993	0.14779	1.0	2426	4	0.20856
DCXR	5	0.93561	0.93584	1.0	16672	0	-0.012303	0.83969	0.84713	1.0	15092	1	-0.012303
MME	5	0.93561	0.93585	1.0	16673	0	0.36547	0.20308	0.37965	1.0	6580	2	0.36547
SFXN5	5	0.93567	0.9359	1.0	16674	0	0.047556	0.10927	0.2411	1.0	4124	2	0.047556
EIF4EBP1	5	0.93574	0.93597	1.0	16675	0	0.32169	0.071137	0.1808	1.0	3010	3	0.32169
CNBD1	5	0.93582	0.93605	1.0	16676	0	0.13421	0.25261	0.44421	1.0	7674	2	0.13421
ZKSCAN1	5	0.93591	0.93615	1.0	16677	0	0.065207	0.19884	0.37366	1.0	6470	2	0.065207
SLC7A4	5	0.93606	0.93631	1.0	16678	0	0.20859	0.10497	0.23446	1.0	3981	3	0.20859
RHOJ	5	0.93607	0.93632	1.0	16679	0	0.44122	0.041439	0.11972	1.0	1950	3	0.44122
PIGH	5	0.93618	0.93643	1.0	16680	0	0.70781	0.0029633	0.012716	0.704296	310	4	0.70781
ZER1	5	0.93624	0.93649	1.0	16681	0	-0.011096	0.49897	0.64761	1.0	11393	2	-0.011096
HIST3H2BB	2	0.9363	0.93626	1.0	16682	0	0.37819	0.063705	0.11225	1.0	2810	2	0.37819
VPS13B	5	0.9363	0.93655	1.0	16683	0	0.11137	0.77131	0.80352	1.0	14255	1	0.11137
RAD17	4	0.93635	0.93614	1.0	16684	0	0.45397	0.076931	0.173	1.0	3183	2	0.45397
GATA5	5	0.93635	0.93661	1.0	16685	0	0.0333	0.53495	0.67883	1.0	11968	1	0.0333
RPS16	4	0.93643	0.93622	1.0	16686	0	0.2747	0.13472	0.27424	1.0	4847	2	0.2747
DNAJC5G	5	0.93644	0.9367	1.0	16687	0	0.088201	0.73772	0.78575	1.0	13905	1	0.088201
SH2D6	5	0.93644	0.9367	1.0	16688	0	0.044586	0.81838	0.83228	1.0	14822	1	0.044586
RAB9A	5	0.93649	0.93673	1.0	16689	0	-0.048682	0.098032	0.22365	1.0	3781	1	-0.048682
NMRAL1	5	0.93651	0.93676	1.0	16690	0	0.061476	0.44527	0.60199	1.0	10553	2	0.061476
PTAR1	5	0.93653	0.93677	1.0	16691	0	0.078233	0.57359	0.71301	1.0	12543	2	0.078233
SETD7	5	0.93654	0.93678	1.0	16692	0	0.61313	0.0066914	0.026603	0.833621	552	4	0.61313
LASP1	5	0.93655	0.9368	1.0	16693	0	-0.063342	0.19054	0.36186	1.0	6250	2	-0.063342
TRPC3	5	0.93661	0.93684	1.0	16694	0	0.26554	0.078554	0.19271	1.0	3231	3	0.26554
MPO	5	0.93664	0.93689	1.0	16695	0	0.27026	0.058285	0.16001	1.0	2647	3	0.27026
GNB3	5	0.93667	0.93691	1.0	16696	0	0.026681	0.53547	0.67931	1.0	11979	1	0.026681
ZNF836	5	0.93669	0.93693	1.0	16697	0	0.5657	0.035224	0.10409	1.0	1722	3	0.5657
PDLIM1	5	0.93671	0.93695	1.0	16698	0	0.12385	0.13142	0.27483	1.0	4755	2	0.12385
CNNM3	5	0.93673	0.93696	1.0	16699	0	0.34912	0.014189	0.048103	0.968362	884	3	0.34912
ZNF71	5	0.93675	0.93699	1.0	16700	0	-0.038267	0.78956	0.81411	1.0	14469	1	-0.038267
FAM84B	5	0.93679	0.93702	1.0	16701	0	0.32662	0.076601	0.18963	1.0	3172	3	0.32662
C9orf47	5	0.93683	0.93707	1.0	16702	0	-0.018029	0.45905	0.61364	1.0	10779	2	-0.018029
MTFP1	6	0.93697	0.93684	1.0	16703	0	0.26592	0.062879	0.17204	1.0	2786	4	0.26592
DNAJB4	5	0.93703	0.93725	1.0	16704	0	0.36236	0.032865	0.098082	1.0	1652	3	0.36236
XXYLT1	5	0.93733	0.93754	1.0	16705	0	0.23017	0.11974	0.25712	1.0	4436	3	0.23017
CCDC80	5	0.93736	0.93757	1.0	16706	0	0.30527	0.012722	0.043976	0.949956	817	4	0.30527
ATP8B1	4	0.93745	0.9373	1.0	16707	0	0.086107	0.8457	0.84505	1.0	15183	0	0.086107
AP5B1	5	0.93751	0.93771	1.0	16708	0	0.1385	0.35135	0.52389	1.0	9141	2	0.1385
HIST1H4E	5	0.93753	0.93773	1.0	16709	0	0.19156	0.045694	0.13023	1.0	2127	4	0.19156
FGFBP2	5	0.93754	0.93774	1.0	16710	0	0.010592	0.88047	0.88121	1.0	15723	1	0.010592
JAK2	5	0.93755	0.93775	1.0	16711	0	0.080977	0.48552	0.63613	1.0	11172	2	0.080977
NCAPG	5	0.93761	0.9378	1.0	16712	0	0.41743	0.34004	0.51461	1.0	8991	2	0.41743
IL20RB	5	0.93768	0.93788	1.0	16713	0	0.081777	0.50676	0.65439	1.0	11511	2	0.081777
PKP4	5	0.93769	0.9379	1.0	16714	0	0.19503	0.18693	0.35669	1.0	6143	3	0.19503
ADNP2	5	0.93773	0.93792	1.0	16715	0	0.026582	0.52107	0.66674	1.0	11732	1	0.026582
LAPTM4B	5	0.93774	0.93794	1.0	16716	0	0.073554	0.014392	0.048666	0.968362	901	2	0.073554
SPANXC	1	0.93778	0.93817	1.0	16717	0	0.80793	0.062217	0.062192	1.0	2758	1	0.80793
FBXO7	5	0.93779	0.93798	1.0	16718	0	0.075215	0.91727	0.91759	1.0	16402	0	0.075215
CEP192	5	0.93783	0.93802	1.0	16719	0	0.088147	0.49799	0.64675	1.0	11379	2	0.088147
CDSN	5	0.9379	0.93809	1.0	16720	0	0.14894	0.19343	0.36591	1.0	6330	3	0.14894
SBNO2	5	0.938	0.9382	1.0	16721	0	0.17603	0.2082	0.38692	1.0	6696	3	0.17603
SH2D1B	5	0.93801	0.93821	1.0	16722	0	0.21822	0.22953	0.41657	1.0	7189	3	0.21822
MRPS10	5	0.93802	0.93822	1.0	16723	0	0.60489	0.021553	0.068331	1.0	1188	4	0.60489
NBL1	5	0.93807	0.93826	1.0	16724	0	0.2604	0.11221	0.24565	1.0	4215	3	0.2604
ZFHX4	5	0.93809	0.93828	1.0	16725	0	0.13656	0.64074	0.74313	1.0	13109	1	0.13656
CUL9	5	0.93812	0.93831	1.0	16726	0	0.049624	0.58142	0.71995	1.0	12642	1	0.049624
PODN	5	0.93822	0.93841	1.0	16727	0	0.35209	0.026877	0.082503	1.0	1419	3	0.35209
ART4	5	0.93831	0.93851	1.0	16728	0	0.13735	0.0094472	0.034538	0.900539	675	2	0.13735
HIST1H4L	5	0.93838	0.93858	1.0	16729	0	0.14915	0.10044	0.22744	1.0	3850	3	0.14915
RAB30	5	0.9384	0.9386	1.0	16730	0	0.05428	0.15656	0.31263	1.0	5394	2	0.05428
KCTD16	5	0.93841	0.93861	1.0	16731	0	0.14451	0.038533	0.11248	1.0	1836	4	0.14451
CHRM4	5	0.93858	0.93877	1.0	16732	0	0.21419	0.17576	0.34059	1.0	5852	3	0.21419
CLIP3	4	0.93861	0.93845	1.0	16733	0	0.54934	0.0028339	0.010067	0.666224	298	3	0.54934
C19orf43	5	0.93862	0.93881	1.0	16734	0	0.10037	0.45627	0.61135	1.0	10734	2	0.10037
PDCD1LG2	5	0.93874	0.93892	1.0	16735	0	0.11947	0.19194	0.36381	1.0	6285	3	0.11947
ELAC2	5	0.93882	0.939	1.0	16736	0	0.39322	0.10228	0.2303	1.0	3909	3	0.39322
ITSN1	5	0.93883	0.93901	1.0	16737	0	0.24925	0.094867	0.21861	1.0	3696	3	0.24925
HAS3	5	0.93888	0.93906	1.0	16738	0	0.30919	0.053657	0.14939	1.0	2459	3	0.30919
GABRB3	5	0.93903	0.93923	1.0	16739	0	0.48353	0.0042824	0.018006	0.760877	409	4	0.48353
KCTD15	5	0.93908	0.93928	1.0	16740	0	0.49103	0.004508	0.018885	0.776131	422	4	0.49103
CT62	5	0.93911	0.9393	1.0	16741	0	-0.010091	0.31704	0.49593	1.0	8663	1	-0.010091
LACC1	5	0.93913	0.93933	1.0	16742	0	0.15243	0.32388	0.50145	1.0	8780	2	0.15243
ACP1	10	0.93918	0.95854	1.0	16743	1	0.13953	0.085079	0.25705	1.0	3421	5	0.13953
MFSD7	5	0.93919	0.93939	1.0	16744	0	0.25465	0.16356	0.32287	1.0	5551	3	0.25465
RNASEH2C	5	0.9393	0.9395	1.0	16745	0	0.13226	0.04869	0.13745	1.0	2242	2	0.13226
RHOD	5	0.93933	0.93952	1.0	16746	0	0.34627	0.014096	0.047854	0.968362	879	4	0.34627
XPC	5	0.93936	0.93955	1.0	16747	0	0.15172	0.12293	0.26186	1.0	4517	3	0.15172
SFRP2	5	0.93945	0.93965	1.0	16748	0	0.29685	0.061285	0.16493	1.0	2730	3	0.29685
PCSK1N	5	0.93946	0.93966	1.0	16749	0	0.050858	0.074788	0.18674	1.0	3119	1	0.050858
WBP4	5	0.93949	0.9397	1.0	16750	0	0.16004	0.46999	0.62286	1.0	10952	2	0.16004
FBXO44	5	0.9396	0.9398	1.0	16751	0	0.20908	0.23081	0.41833	1.0	7217	3	0.20908
RPS13	4	0.9396	0.93947	1.0	16752	0	0.81764	0.0065349	0.022453	0.811613	541	3	0.81764
UMODL1	5	0.93961	0.93981	1.0	16753	0	0.046497	0.4824	0.63345	1.0	11126	1	0.046497
CDK9	5	0.93966	0.93985	1.0	16754	0	0.50821	0.0025019	0.010814	0.680936	279	3	0.50821
TM9SF4	5	0.93967	0.93986	1.0	16755	0	0.088496	0.51888	0.66484	1.0	11700	2	0.088496
INO80	5	0.93971	0.9399	1.0	16756	0	0.19826	0.077904	0.19168	1.0	3208	3	0.19826
SPRR1B	5	0.93972	0.93991	1.0	16757	0	0.27767	0.056661	0.15667	1.0	2586	4	0.27767
USP17L5	1	0.9398	0.9402	1.0	16758	0	1.0838	0.060202	0.060165	1.0	2692	1	1.0838
RPTN	5	0.93982	0.94001	1.0	16759	0	0.094167	0.53025	0.67473	1.0	11876	2	0.094167
C11orf48	5	0.93982	0.94001	1.0	16760	0	0.61761	0.015668	0.052242	0.98942	942	4	0.61761
ZNF846	5	0.93984	0.94003	1.0	16761	0	0.1278	0.40729	0.57033	1.0	9977	2	0.1278
DNAJC11	5	0.93989	0.94008	1.0	16762	0	0.23664	0.037233	0.10922	1.0	1784	3	0.23664
MYEOV2	7	0.9399	0.93991	1.0	16763	0	0.29535	0.0057534	0.026231	0.833621	496	6	0.29535
PFKP	5	0.93996	0.94015	1.0	16764	0	0.027839	0.10244	0.23056	1.0	3915	2	0.027839
HIST2H2BE	1	0.94001	0.94041	1.0	16765	0	0.85668	0.059989	0.059952	1.0	2688	1	0.85668
GTF3C2	5	0.94007	0.94027	1.0	16766	0	0.51719	0.036766	0.10806	1.0	1767	4	0.51719
VSTM2B	5	0.94012	0.94032	1.0	16767	0	0.14337	0.57234	0.71193	1.0	12524	2	0.14337
MKI67	5	0.94013	0.94033	1.0	16768	0	0.17606	0.080221	0.19539	1.0	3286	3	0.17606
PCDHGB4	5	0.94031	0.9405	1.0	16769	0	-0.044136	0.23295	0.42132	1.0	7276	1	-0.044136
CTSA	5	0.94032	0.94051	1.0	16770	0	-0.0077776	0.10537	0.23506	1.0	3992	1	-0.0077776
ACAP3	5	0.94037	0.94056	1.0	16771	0	0.20115	0.041995	0.12112	1.0	1972	4	0.20115
S100A16	5	0.94046	0.94064	1.0	16772	0	0.30441	0.085515	0.20382	1.0	3432	3	0.30441
PPP2R3C	5	0.9405	0.94068	1.0	16773	0	0.48697	0.050537	0.14188	1.0	2321	4	0.48697
TOR4A	5	0.94051	0.94069	1.0	16774	0	0.4124	0.011028	0.03913	0.926817	744	4	0.4124
FEM1B	5	0.94053	0.94071	1.0	16775	0	0.11308	0.31111	0.49112	1.0	8579	2	0.11308
RPL13	5	0.94058	0.94076	1.0	16776	0	1.4691	0.0070675	0.027681	0.838823	574	4	1.4691
F11R	5	0.94065	0.94084	1.0	16777	0	0.17953	0.12008	0.25766	1.0	4451	3	0.17953
FOSL1	5	0.94067	0.94086	1.0	16778	0	0.22121	0.35022	0.52299	1.0	9125	2	0.22121
STARD8	5	0.94068	0.94088	1.0	16779	0	0.10152	0.30784	0.48845	1.0	8529	2	0.10152
CAP2	5	0.9408	0.94099	1.0	16780	0	0.11529	0.562	0.70273	1.0	12369	1	0.11529
C16orf70	5	0.94084	0.94105	1.0	16781	0	0.29877	0.13031	0.27313	1.0	4728	3	0.29877
UBE2Q1	5	0.94085	0.94105	1.0	16782	0	0.087189	0.35935	0.5304	1.0	9280	2	0.087189
VCPIP1	5	0.94094	0.94113	1.0	16783	0	0.13084	0.30753	0.48822	1.0	8523	2	0.13084
SLC7A9	5	0.94094	0.94114	1.0	16784	0	0.0093953	0.81035	0.82698	1.0	14721	1	0.0093953
KCNK6	5	0.94102	0.94121	1.0	16785	0	0.1862	0.028489	0.086707	1.0	1479	4	0.1862
GSPT2	5	0.94112	0.94132	1.0	16786	0	0.39062	0.045712	0.13028	1.0	2128	3	0.39062
BAIAP3	5	0.94117	0.94137	1.0	16787	0	0.18798	0.10317	0.23165	1.0	3930	3	0.18798
AQP2	5	0.9412	0.94139	1.0	16788	0	0.43644	0.029155	0.088413	1.0	1501	4	0.43644
CLP1	5	0.94124	0.94143	1.0	16789	0	1.1036	0.080172	0.19532	1.0	3283	3	1.1036
PLEKHG6	5	0.9413	0.94149	1.0	16790	0	0.062081	0.50306	0.65119	1.0	11449	2	0.062081
PHKA1	5	0.94131	0.9415	1.0	16791	0	0.026055	0.81779	0.83191	1.0	14815	1	0.026055
ACVR1	5	0.94141	0.94161	1.0	16792	0	0.26726	0.03173	0.0951	1.0	1605	4	0.26726
GUSB	5	0.94146	0.94166	1.0	16793	0	0.11727	0.079001	0.19342	1.0	3245	2	0.11727
ATN1	5	0.94148	0.94168	1.0	16794	0	0.14777	0.20172	0.37777	1.0	6551	3	0.14777
RAC3	5	0.94148	0.94168	1.0	16795	0	0.069673	0.30636	0.48729	1.0	8506	2	0.069673
TMPRSS13	5	0.9415	0.9417	1.0	16796	0	0.36186	0.06157	0.16536	1.0	2737	3	0.36186
CHD5	5	0.94157	0.94177	1.0	16797	0	0.051308	0.19157	0.36329	1.0	6274	1	0.051308
TBCEL	4	0.94163	0.94148	1.0	16798	0	0.25289	0.35559	0.50021	1.0	9211	2	0.25289
LIMK2	5	0.94187	0.94204	1.0	16799	0	0.19673	0.16259	0.3215	1.0	5534	3	0.19673
PHYH	5	0.94187	0.94205	1.0	16800	0	0.23048	0.11138	0.24434	1.0	4192	3	0.23048
CIB3	5	0.94191	0.9421	1.0	16801	0	0.1856	0.10742	0.2382	1.0	4065	3	0.1856
NR3C1	5	0.94195	0.94214	1.0	16802	0	0.10467	0.28913	0.47347	1.0	8242	2	0.10467
CEP89	5	0.94198	0.94216	1.0	16803	0	0.18097	0.066881	0.17397	1.0	2889	3	0.18097
CKM	5	0.94201	0.9422	1.0	16804	0	0.088138	0.34583	0.51938	1.0	9073	2	0.088138
CCDC88C	5	0.94213	0.94233	1.0	16805	0	0.20607	0.16486	0.32477	1.0	5579	3	0.20607
ZNF665	5	0.94217	0.94235	1.0	16806	0	0.033517	0.26095	0.45082	1.0	7803	2	0.033517
SCYL1	5	0.9422	0.94238	1.0	16807	0	0.42061	0.042149	0.12149	1.0	1976	4	0.42061
KRTAP27-1	5	0.94222	0.9424	1.0	16808	0	0.18407	0.28823	0.4727	1.0	8221	2	0.18407
B3GNT7	5	0.9423	0.94248	1.0	16809	0	0.29704	0.16916	0.3311	1.0	5688	3	0.29704
IFT172	5	0.94237	0.94255	1.0	16810	0	0.034253	0.33595	0.51132	1.0	8940	1	0.034253
UTRN	5	0.9424	0.94257	1.0	16811	0	0.14064	0.23038	0.41775	1.0	7207	2	0.14064
MSL2	5	0.94241	0.94258	1.0	16812	0	0.14447	0.12634	0.26717	1.0	4610	2	0.14447
DCTN1	4	0.94243	0.94226	1.0	16813	0	0.08493	0.39217	0.53772	1.0	9745	2	0.08493
EDDM3A	5	0.94249	0.94266	1.0	16814	0	0.20311	0.18251	0.35026	1.0	6030	3	0.20311
SLTM	5	0.94254	0.94273	1.0	16815	0	0.39893	0.12245	0.26117	1.0	4501	3	0.39893
PLEKHA8	7	0.94255	0.94259	1.0	16816	0	0.94899	0.00035075	0.0020816	0.279629	124	6	0.94899
AKIRIN1	6	0.94256	0.94241	1.0	16817	0	0.11412	0.25092	0.44984	1.0	7651	3	0.11412
ST8SIA6	5	0.94259	0.94277	1.0	16818	0	0.042786	0.4607	0.61501	1.0	10812	2	0.042786
TADA2B	5	0.94259	0.94277	1.0	16819	0	0.2233	0.51359	0.66026	1.0	11624	2	0.2233
S100A3	5	0.94264	0.94281	1.0	16820	0	0.095818	0.49239	0.64193	1.0	11286	2	0.095818
SNRPD3	4	0.94272	0.94254	1.0	16821	0	1.4905	0.00036285	0.0013132	0.196988	127	2	1.4905
ZNF48	5	0.94274	0.94291	1.0	16822	0	0.24894	0.022502	0.070868	1.0	1229	4	0.24894
TRIM67	4	0.94276	0.94259	1.0	16823	0	0.12003	0.41368	0.55988	1.0	10083	2	0.12003
HHIPL1	5	0.9428	0.94298	1.0	16824	0	0.0051237	0.56695	0.70715	1.0	12442	1	0.0051237
COL3A1	5	0.94294	0.94312	1.0	16825	0	0.5087	0.019071	0.061622	1.0	1092	3	0.5087
ZNF322	5	0.94296	0.94315	1.0	16826	0	0.29765	0.11662	0.25243	1.0	4338	3	0.29765
TAT	5	0.94298	0.94316	1.0	16827	0	0.18987	0.11023	0.24257	1.0	4151	3	0.18987
VGF	5	0.94299	0.94317	1.0	16828	0	0.0062442	0.46939	0.62234	1.0	10943	2	0.0062442
ARGFX	5	0.94308	0.94326	1.0	16829	0	0.18432	0.20026	0.37569	1.0	6513	3	0.18432
FKBP6	5	0.94309	0.94328	1.0	16830	0	0.46351	0.028092	0.085681	1.0	1463	4	0.46351
OLFML2A	5	0.94316	0.94334	1.0	16831	0	0.22536	0.13872	0.28592	1.0	4945	3	0.22536
ADRA2B	5	0.94333	0.94351	1.0	16832	0	0.14228	0.20011	0.37546	1.0	6504	3	0.14228
TSPAN16	5	0.94336	0.94355	1.0	16833	0	0.30647	0.1415	0.29014	1.0	5019	3	0.30647
ZBTB43	5	0.94338	0.94356	1.0	16834	0	0.21678	0.045458	0.12968	1.0	2118	4	0.21678
HIST2H3A	2	0.94347	0.94334	1.0	16835	0	0.60536	0.02631	0.048449	0.968362	1395	2	0.60536
PHEX	5	0.94347	0.94366	1.0	16836	0	0.29122	0.039831	0.11573	1.0	1883	4	0.29122
POLR1E	5	0.94348	0.94367	1.0	16837	0	0.26421	0.088718	0.20895	1.0	3520	3	0.26421
NR2E1	5	0.94353	0.94372	1.0	16838	0	0.036135	0.08474	0.20253	1.0	3406	2	0.036135
C9orf139	5	0.94359	0.94378	1.0	16839	0	0.50824	0.0083088	0.031271	0.883396	626	3	0.50824
SYT4	4	0.94359	0.94342	1.0	16840	0	0.093084	0.77637	0.78092	1.0	14311	1	0.093084
ILDR1	4	0.94363	0.94346	1.0	16841	0	0.21841	0.26081	0.40332	1.0	7799	2	0.21841
MAMDC2	5	0.94373	0.94392	1.0	16842	0	0.2491	0.18783	0.35799	1.0	6168	3	0.2491
RIT1	5	0.94374	0.94393	1.0	16843	0	0.18828	0.45574	0.61087	1.0	10729	2	0.18828
NUMB	5	0.94374	0.94394	1.0	16844	0	0.2871	0.12401	0.26355	1.0	4549	3	0.2871
ELF3	5	0.94377	0.94396	1.0	16845	0	0.085237	0.31886	0.49739	1.0	8700	1	0.085237
CRIPAK	3	0.94378	0.94398	1.0	16846	0	0.44501	0.020683	0.053259	0.997625	1156	2	0.44501
GPX6	5	0.94379	0.94398	1.0	16847	0	0.33473	0.016335	0.054124	1.0	959	4	0.33473
C16orf54	5	0.94385	0.94405	1.0	16848	0	0.12799	0.52848	0.67322	1.0	11852	2	0.12799
KCNMB2	5	0.94388	0.94408	1.0	16849	0	0.25534	0.037669	0.1103	1.0	1805	4	0.25534
SYNGR3	5	0.94393	0.94414	1.0	16850	0	0.11305	0.084722	0.2025	1.0	3404	2	0.11305
ICAM4	5	0.94394	0.94414	1.0	16851	0	0.091911	0.38817	0.55427	1.0	9695	2	0.091911
SAP25	5	0.94395	0.94415	1.0	16852	0	0.16805	0.17099	0.33372	1.0	5736	3	0.16805
RHOBTB1	5	0.94401	0.94421	1.0	16853	0	0.17344	0.14567	0.29638	1.0	5121	3	0.17344
NAPEPLD	5	0.94401	0.94421	1.0	16854	0	0.2335	0.19093	0.36241	1.0	6258	3	0.2335
CHRFAM7A	5	0.94409	0.94428	1.0	16855	0	0.23959	0.049309	0.13894	1.0	2262	3	0.23959
HTR3E	5	0.94412	0.94432	1.0	16856	0	0.09736	0.18764	0.35773	1.0	6166	2	0.09736
TNFAIP8L2	5	0.94413	0.94432	1.0	16857	0	0.060388	0.54381	0.68661	1.0	12111	2	0.060388
KIAA1586	4	0.94422	0.94405	1.0	16858	0	0.76941	0.0074132	0.025267	0.83283	594	3	0.76941
CYP7A1	5	0.94428	0.94447	1.0	16859	0	0.035097	0.54323	0.68612	1.0	12101	2	0.035097
HPCAL1	4	0.94434	0.94418	1.0	16860	0	0.075827	0.166	0.30635	1.0	5603	1	0.075827
NPAS3	5	0.94447	0.94466	1.0	16861	0	0.25525	0.021005	0.066824	1.0	1165	4	0.25525
MR1	5	0.94448	0.94466	1.0	16862	0	0.010017	0.33604	0.51138	1.0	8942	2	0.010017
GSTM2	5	0.94451	0.9447	1.0	16863	0	0.006323	0.55106	0.69304	1.0	12209	2	0.006323
AMMECR1L	5	0.94454	0.94474	1.0	16864	0	0.0093731	0.29969	0.482	1.0	8421	2	0.0093731
PAN3	5	0.94459	0.94478	1.0	16865	0	0.38614	0.032096	0.096057	1.0	1622	4	0.38614
KRT13	5	0.94461	0.9448	1.0	16866	0	0.1144	0.174	0.33806	1.0	5803	2	0.1144
RHBDD1	4	0.94477	0.94458	1.0	16867	0	0.23168	0.21682	0.35855	1.0	6879	2	0.23168
NDST3	5	0.94477	0.94496	1.0	16868	0	0.77583	0.0058767	0.024219	0.829615	503	4	0.77583
PLGLB1	2	0.94481	0.9447	1.0	16869	0	0.51657	0.055191	0.098024	1.0	2523	2	0.51657
ANKHD1-EIF4EBP3	5	0.94482	0.94501	1.0	16870	0	0.40276	0.047823	0.13533	1.0	2204	3	0.40276
CRELD2	5	0.94484	0.94503	1.0	16871	0	0.29651	0.018559	0.060244	1.0	1068	4	0.29651
FOXH1	5	0.94484	0.94504	1.0	16872	0	0.011031	0.070363	0.17961	1.0	2986	2	0.011031
CNTD2	5	0.9451	0.94528	1.0	16873	0	0.14863	0.23711	0.42718	1.0	7380	3	0.14863
PIM1	5	0.94521	0.94541	1.0	16874	0	0.3294	0.088645	0.20883	1.0	3518	3	0.3294
PALM2-AKAP2	2	0.94527	0.94516	1.0	16875	0	0.66789	0.02782	0.051123	0.984248	1455	2	0.66789
LRRC46	5	0.94531	0.94551	1.0	16876	0	0.39779	0.0082632	0.031129	0.881819	624	3	0.39779
PLEKHS1	5	0.94541	0.94561	1.0	16877	0	0.2769	0.035873	0.10576	1.0	1740	4	0.2769
EXOSC10	5	0.94547	0.94567	1.0	16878	0	0.12903	0.073921	0.1853	1.0	3093	2	0.12903
RAB21	3	0.94552	0.94572	1.0	16879	0	0.61651	0.0086135	0.023259	0.821811	639	2	0.61651
POLE4	5	0.94562	0.94583	1.0	16880	0	0.11405	0.25229	0.44396	1.0	7669	2	0.11405
PPP1R11	5	0.94574	0.94594	1.0	16881	0	0.61986	0.42843	0.58787	1.0	10283	2	0.61986
EDEM1	5	0.94578	0.946	1.0	16882	0	0.38738	0.026734	0.082135	1.0	1413	3	0.38738
AK7	5	0.94597	0.94616	1.0	16883	0	0.17027	0.19699	0.371	1.0	6422	3	0.17027
GATAD2A	5	0.94599	0.94618	1.0	16884	0	0.47159	0.03456	0.10241	1.0	1705	3	0.47159
MPZL2	5	0.94607	0.94626	1.0	16885	0	0.0066501	0.23996	0.43114	1.0	7434	2	0.0066501
C11orf40	5	0.94611	0.9463	1.0	16886	0	0.080135	0.037989	0.11112	1.0	1820	2	0.080135
LECT1	5	0.94614	0.94633	1.0	16887	0	0.11115	0.20749	0.3859	1.0	6684	2	0.11115
MUTYH	5	0.94619	0.94638	1.0	16888	0	0.12204	0.29102	0.47496	1.0	8283	2	0.12204
BMP6	5	0.94623	0.94642	1.0	16889	0	0.079074	0.46131	0.61553	1.0	10824	2	0.079074
ZDHHC24	5	0.94631	0.9465	1.0	16890	0	0.31096	0.049771	0.14005	1.0	2289	3	0.31096
CDK5R1	5	0.94641	0.94659	1.0	16891	0	0.1282	0.18791	0.3581	1.0	6170	3	0.1282
EFHC1	5	0.94642	0.9466	1.0	16892	0	0.12423	0.13993	0.28777	1.0	4977	2	0.12423
ROPN1L	5	0.94661	0.9468	1.0	16893	0	0.069253	0.16723	0.32822	1.0	5635	2	0.069253
CETP	5	0.94665	0.94683	1.0	16894	0	0.2125	0.17603	0.341	1.0	5857	2	0.2125
ZNF529	4	0.94668	0.94654	1.0	16895	0	0.10736	0.86091	0.86039	1.0	15390	0	0.10736
SLC35F2	5	0.94671	0.94688	1.0	16896	0	0.28962	0.048248	0.13641	1.0	2222	4	0.28962
ATXN3	4	0.94675	0.94662	1.0	16897	0	0.17371	0.26556	0.40819	1.0	7870	2	0.17371
CALCRL	5	0.94684	0.94703	1.0	16898	0	1.8079	5.0136e-09	2.7501e-07	0.00011	30	4	1.8079
NBEAL1	5	0.94687	0.94705	1.0	16899	0	0.22625	0.039816	0.11569	1.0	1882	4	0.22625
DPH3	6	0.94697	0.9468	1.0	16900	0	0.5433	0.039615	0.12127	1.0	1874	3	0.5433
GORASP2	5	0.94702	0.94721	1.0	16901	0	0.1047	0.49902	0.64765	1.0	11394	2	0.1047
HAGH	5	0.94705	0.94724	1.0	16902	0	0.18428	0.068203	0.17607	1.0	2925	3	0.18428
TMEM50A	4	0.94706	0.94693	1.0	16903	0	0.52539	0.08516	0.18816	1.0	3426	3	0.52539
DACT1	5	0.94715	0.94735	1.0	16904	0	0.080088	0.33294	0.50886	1.0	8900	2	0.080088
CHP1	5	0.9472	0.94738	1.0	16905	0	0.37152	0.031532	0.094586	1.0	1595	3	0.37152
UQCRC1	5	0.94722	0.9474	1.0	16906	0	0.15688	0.35506	0.52689	1.0	9206	2	0.15688
SLITRK1	5	0.9473	0.94748	1.0	16907	0	0.70194	0.00022457	0.0010261	0.159227	114	4	0.70194
